IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
DomainName,support.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Streaming,Blocked by MarshyP,,,Streaming,,FALSE
