IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
DomainName,support.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Piracy,Blocked by MarshyP,,,Piracy,,FALSE
