IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
DomainName,support.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
DomainName,go.microsoft.com,,Block,,Potentially unsanctioned Gaming,Blocked by MarshyP,,,Gaming,,FALSE
